,event_id,event_name,start_datetime,end_datetime,event_agency,event_type,event_borough,event_location,event_street_side,street_closure_type,community_board,police_precinct
3709,415895,DiscNY Summer League - BBQ Permit,2018-08-26T13:00:00+00:00,2018-08-26T16:00:00+00:00,Parks Department,Special Event,Brooklyn,"Prospect Park: Peristyle Lawn East ,Prospect Park: Park Circle Lawn Southeast",,,55,78
3710,415900,Jetter Games,2018-08-25T13:00:00+00:00,2018-08-25T15:30:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Peristyle Lawn East,,,55,78
3711,415931,Picnic,2018-09-09T13:00:00+00:00,2018-09-09T15:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Mineral Springs,,,64,22
3712,415939,City parks foundation and NYC parks presents the Puppet mobile,2018-08-23T10:00:00+00:00,2018-08-23T12:00:00+00:00,Parks Department,Special Event,Brooklyn,Owl's Head Park: Playground,,,10,68
3713,415941,New York Drill Competition 2018,2018-08-25T11:00:00+00:00,2018-08-25T17:00:00+00:00,Parks Department,Special Event,Queens,Triborough Bridge Playground B: Basketball-03,,,01,114
3714,415952,Celebration,2018-09-08T15:30:00+00:00,2018-09-08T17:30:00+00:00,Parks Department,Special Event,Manhattan,Central Park: The Pool Lawns,,,64,22
3715,415967,Party,2018-08-12T14:00:00+00:00,2018-08-12T19:00:00+00:00,Parks Department,Special Event,Manhattan,Sherman Creek: 203rd St BBQ Area,,,12,34
3716,416012,2018 east 70th street block party,2018-08-18T10:00:00+00:00,2018-08-18T18:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,EAST 70 STREET between AVENUE Y and AVENUE X,Full,Full Street Closure,18,63
3717,416105,Miscellaneous,2018-08-13T08:00:00+00:00,2018-08-13T16:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Crocheron Park,,,11,111
3718,416105,Miscellaneous,2018-08-14T08:00:00+00:00,2018-08-14T16:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Crocheron Park,,,11,111
3719,416105,Miscellaneous,2018-08-15T08:00:00+00:00,2018-08-15T16:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Crocheron Park,,,11,111
3720,416105,Miscellaneous,2018-08-16T08:00:00+00:00,2018-08-16T16:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Crocheron Park,,,11,111
3721,416105,Miscellaneous,2018-08-17T08:00:00+00:00,2018-08-17T16:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Crocheron Park,,,11,111
3722,416105,Miscellaneous,2018-08-20T08:00:00+00:00,2018-08-20T16:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Crocheron Park,,,11,111
3723,416105,Miscellaneous,2018-08-21T08:00:00+00:00,2018-08-21T16:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Crocheron Park,,,11,111
3724,416105,Miscellaneous,2018-08-22T08:00:00+00:00,2018-08-22T16:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Crocheron Park,,,11,111
3725,416105,Miscellaneous,2018-08-23T08:00:00+00:00,2018-08-23T16:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Crocheron Park,,,11,111
3726,416105,Miscellaneous,2018-08-24T08:00:00+00:00,2018-08-24T16:00:00+00:00,Parks Department,Special Event,Queens,Crocheron Park: Crocheron Park,,,11,111
3727,416134,Mara's 1st Birthday Party,2018-08-19T10:00:00+00:00,2018-08-19T13:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: 15th Street Lawn North,,,55,78
3728,416188,Juniper Valley Park Summer Concert Series,2018-08-14T19:00:00+00:00,2018-08-14T21:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Juniper Playground-Softball-08,,,05,104
3729,416188,Juniper Valley Park Summer Concert Series,2018-08-21T19:00:00+00:00,2018-08-21T21:00:00+00:00,Parks Department,Special Event,Queens,Juniper Valley Park: Juniper Playground-Softball-08,,,05,104
3730,416203,Picnic,2018-09-05T14:00:00+00:00,2018-09-05T16:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Wild West Playground Lawn,,,64,22
3731,416246,Barbecue,2018-08-12T12:00:00+00:00,2018-08-12T19:00:00+00:00,Parks Department,Special Event,Queens,Cunningham Park: Picnic Yellow 1,,,8,107
3732,416259,Ajax park family day,2018-08-19T10:00:00+00:00,2018-08-19T18:00:00+00:00,Parks Department,Special Event,Queens,"Dr. Charles R. (Drew Park): Dr. Charles R. (Drew Park) ,Dr. Charles R. (Drew Park): Basketball-01",,,12,113
3733,416282,Celebration,2018-08-11T15:30:00+00:00,2018-08-11T17:30:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Wagner Cove ,Central Park: Cherry Hill",,,64,22
3734,416313,Miscellaneous,2018-08-14T10:00:00+00:00,2018-08-14T13:00:00+00:00,Parks Department,Special Event,Brooklyn,Sunset Park: Center Lawn,,,7,72
3735,416313,Miscellaneous,2018-08-15T10:00:00+00:00,2018-08-15T13:00:00+00:00,Parks Department,Special Event,Brooklyn,Sunset Park: Center Lawn,,,7,72
3736,416313,Miscellaneous,2018-08-16T10:00:00+00:00,2018-08-16T13:00:00+00:00,Parks Department,Special Event,Brooklyn,Sunset Park: Center Lawn,,,7,72
3737,416313,Miscellaneous,2018-08-21T10:00:00+00:00,2018-08-21T13:00:00+00:00,Parks Department,Special Event,Brooklyn,Sunset Park: Center Lawn,,,7,72
3738,416313,Miscellaneous,2018-08-22T10:00:00+00:00,2018-08-22T13:00:00+00:00,Parks Department,Special Event,Brooklyn,Sunset Park: Center Lawn,,,7,72
3739,416313,Miscellaneous,2018-08-23T10:00:00+00:00,2018-08-23T13:00:00+00:00,Parks Department,Special Event,Brooklyn,Sunset Park: Center Lawn,,,7,72
3740,416313,Miscellaneous,2018-08-28T10:00:00+00:00,2018-08-28T13:00:00+00:00,Parks Department,Special Event,Brooklyn,Sunset Park: Center Lawn,,,7,72
3741,416313,Miscellaneous,2018-08-29T10:00:00+00:00,2018-08-29T13:00:00+00:00,Parks Department,Special Event,Brooklyn,Sunset Park: Center Lawn,,,7,72
3742,416313,Miscellaneous,2018-08-30T10:00:00+00:00,2018-08-30T13:00:00+00:00,Parks Department,Special Event,Brooklyn,Sunset Park: Center Lawn,,,7,72
3743,416316,Meridian Family BBQ,2018-08-11T05:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Peristyle Lawn East,,,55,78
3744,416317,Miscellaneous,2018-08-13T09:00:00+00:00,2018-08-13T11:00:00+00:00,Parks Department,Special Event,Brooklyn,Washington Park (MS 51): Playground A,,,6,78
3745,416317,Miscellaneous,2018-08-20T09:00:00+00:00,2018-08-20T11:00:00+00:00,Parks Department,Special Event,Brooklyn,Washington Park (MS 51): Playground A,,,6,78
3746,416323,Miscellaneous,2018-08-13T09:00:00+00:00,2018-08-13T11:00:00+00:00,Parks Department,Special Event,Brooklyn,"Slope Park: Slope Park ,Slope Park: Slope Park",,,7,72
3747,416323,Miscellaneous,2018-08-14T09:00:00+00:00,2018-08-14T11:00:00+00:00,Parks Department,Special Event,Brooklyn,"Slope Park: Slope Park ,Slope Park: Slope Park",,,7,72
3748,416323,Miscellaneous,2018-08-15T09:00:00+00:00,2018-08-15T11:00:00+00:00,Parks Department,Special Event,Brooklyn,"Slope Park: Slope Park ,Slope Park: Slope Park",,,7,72
3749,416323,Miscellaneous,2018-08-16T09:00:00+00:00,2018-08-16T11:00:00+00:00,Parks Department,Special Event,Brooklyn,"Slope Park: Slope Park ,Slope Park: Slope Park",,,7,72
3750,416323,Miscellaneous,2018-08-17T09:00:00+00:00,2018-08-17T11:00:00+00:00,Parks Department,Special Event,Brooklyn,"Slope Park: Slope Park ,Slope Park: Slope Park",,,7,72
3751,416323,Miscellaneous,2018-08-20T09:00:00+00:00,2018-08-20T11:00:00+00:00,Parks Department,Special Event,Brooklyn,"Slope Park: Slope Park ,Slope Park: Slope Park",,,7,72
3752,416323,Miscellaneous,2018-08-21T09:00:00+00:00,2018-08-21T11:00:00+00:00,Parks Department,Special Event,Brooklyn,"Slope Park: Slope Park ,Slope Park: Slope Park",,,7,72
3753,416323,Miscellaneous,2018-08-22T09:00:00+00:00,2018-08-22T11:00:00+00:00,Parks Department,Special Event,Brooklyn,"Slope Park: Slope Park ,Slope Park: Slope Park",,,7,72
3754,416323,Miscellaneous,2018-08-23T09:00:00+00:00,2018-08-23T11:00:00+00:00,Parks Department,Special Event,Brooklyn,"Slope Park: Slope Park ,Slope Park: Slope Park",,,7,72
3755,416323,Miscellaneous,2018-08-24T09:00:00+00:00,2018-08-24T11:00:00+00:00,Parks Department,Special Event,Brooklyn,"Slope Park: Slope Park ,Slope Park: Slope Park",,,7,72
3756,416325,Miscellaneous,2018-08-13T09:00:00+00:00,2018-08-13T11:00:00+00:00,Parks Department,Special Event,Brooklyn,Slope Park: Slope Park,,,7,72
3757,416325,Miscellaneous,2018-08-17T09:00:00+00:00,2018-08-17T11:00:00+00:00,Parks Department,Special Event,Brooklyn,Slope Park: Slope Park,,,7,72
3758,416325,Miscellaneous,2018-08-20T09:00:00+00:00,2018-08-20T11:00:00+00:00,Parks Department,Special Event,Brooklyn,Slope Park: Slope Park,,,7,72
3759,416325,Miscellaneous,2018-08-24T09:00:00+00:00,2018-08-24T11:00:00+00:00,Parks Department,Special Event,Brooklyn,Slope Park: Slope Park,,,7,72
3760,416337,Celebration,2018-08-11T14:00:00+00:00,2018-08-11T18:00:00+00:00,Parks Department,Special Event,Brooklyn,Stockton Playground (PS 297): Sitting Area,,,3,79
3761,416355,SI Comainion Dog Traiining Club-Skills Training,2018-08-13T14:00:00+00:00,2018-08-13T20:00:00+00:00,Parks Department,Special Event,Staten Island,Conference House Park: Conference House Park,,,3,123
3762,416355,SI Comainion Dog Traiining Club-Skills Training,2018-08-20T14:00:00+00:00,2018-08-20T20:00:00+00:00,Parks Department,Special Event,Staten Island,Conference House Park: Conference House Park,,,3,123
3763,416355,SI Comainion Dog Traiining Club-Skills Training,2018-08-27T14:00:00+00:00,2018-08-27T20:00:00+00:00,Parks Department,Special Event,Staten Island,Conference House Park: Conference House Park,,,3,123
3764,416357,back to school event,2018-08-18T12:00:00+00:00,2018-08-18T17:00:00+00:00,Parks Department,Special Event,Queens,Cambria Playground/Cabbell Park: Cambria Playground (Frederick Cabbell Park),,,13,105
3765,416367,Celebration,2018-08-11T11:00:00+00:00,2018-08-11T20:00:00+00:00,Parks Department,Special Event,Brooklyn,Nicholas Naquan Heyward Jr. Park: Nicholas Naquan Heyward Jr. Park,,,6,76
3766,416375,Michael and Sunny Wedding,2018-09-01T10:00:00+00:00,2018-09-01T10:30:00+00:00,Parks Department,Special Event,Queens,Hunter's Point South Park: Hunter's Point South Park,,,2,108
3767,416378,Block Party,2018-08-11T12:30:00+00:00,2018-08-11T20:30:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,BAY 25 STREET between BENSON AVENUE and BATH AVENUE,Full,Full Street Closure,11,62
3768,431199,Picnic,2018-08-21T06:00:00+00:00,2018-08-21T19:00:00+00:00,Parks Department,Special Event,Queens,Captain Tilly Park: Captain Tilly Park,,,8,107
3769,431199,Picnic,2018-08-22T06:00:00+00:00,2018-08-22T19:00:00+00:00,Parks Department,Special Event,Queens,Captain Tilly Park: Captain Tilly Park,,,8,107
3770,431199,Picnic,2018-08-23T06:00:00+00:00,2018-08-23T19:00:00+00:00,Parks Department,Special Event,Queens,Captain Tilly Park: Captain Tilly Park,,,8,107
3771,431199,Picnic,2018-08-24T06:00:00+00:00,2018-08-24T19:00:00+00:00,Parks Department,Special Event,Queens,Captain Tilly Park: Captain Tilly Park,,,8,107
3772,431199,Picnic,2018-08-25T06:00:00+00:00,2018-08-25T19:00:00+00:00,Parks Department,Special Event,Queens,Captain Tilly Park: Captain Tilly Park,,,8,107
3773,431199,Picnic,2018-08-26T06:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Queens,Captain Tilly Park: Captain Tilly Park,,,8,107
3774,431199,Picnic,2018-08-27T06:00:00+00:00,2018-08-27T19:00:00+00:00,Parks Department,Special Event,Queens,Captain Tilly Park: Captain Tilly Park,,,8,107
3775,431199,Picnic,2018-08-28T06:00:00+00:00,2018-08-28T19:00:00+00:00,Parks Department,Special Event,Queens,Captain Tilly Park: Captain Tilly Park,,,8,107
3776,431199,Picnic,2018-08-29T06:00:00+00:00,2018-08-29T19:00:00+00:00,Parks Department,Special Event,Queens,Captain Tilly Park: Captain Tilly Park,,,8,107
3777,431206,Picnic,2018-08-11T12:00:00+00:00,2018-08-11T17:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Diana Ross Playground Lawn,,,64,22
3778,431209,Celebration,2018-08-18T10:00:00+00:00,2018-08-18T13:00:00+00:00,Parks Department,Special Event,Brooklyn,Sunset Park: Picnic Area 41st St,,,7,72
3779,431210,Party,2018-09-09T11:00:00+00:00,2018-09-09T14:00:00+00:00,Parks Department,Special Event,Queens,Yellowstone Park: Yellowstone Park,,,6,112
3780,431213,Barbecue,2018-08-11T15:00:00+00:00,2018-08-11T20:00:00+00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Sachkerah Picnic Area 1,,,26,50
3781,431229,Barbecue,2018-08-11T14:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Queens,Alley Pond Park: Alley Springfield BBQ Area Green,,,11,111
3782,431237,Barbecue,2018-08-12T08:00:00+00:00,2018-08-12T19:00:00+00:00,Parks Department,Special Event,Manhattan,East River Park: 10 Street BBQ F,,,3,9
3783,431243,Celebration,2018-08-11T10:00:00+00:00,2018-08-11T13:00:00+00:00,Parks Department,Special Event,Brooklyn,Glenwood Playground: Playground,,,18,63
3784,431250,Picnic,2018-08-18T11:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Canarsie Park: Lawn Area E 84th Street and Seaview,,,18,69
3785,431254,Picnic,2018-08-19T12:00:00+00:00,2018-08-19T16:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Zoo Picnic Area - Pink,,,81,110
3786,431260,Jessie's 4th Birthday,2018-08-26T14:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Staten Island,Clove Lakes Park: Knoll 02 (Chf) - Picnic Playground Side,,,1,120
3787,431262,Stories In The Shade,2018-08-16T11:00:00+00:00,2018-08-16T11:45:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: Playground For All Children,,,28,45
3788,431262,Stories In The Shade,2018-08-23T11:00:00+00:00,2018-08-23T11:45:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: Playground For All Children,,,28,45
3789,431262,Stories In The Shade,2018-08-30T11:00:00+00:00,2018-08-30T11:45:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: Playground For All Children,,,28,45
3790,431267,Hippo Playground Summer Concert Series,2018-08-15T16:00:00+00:00,2018-08-15T17:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Playground-Hippo (91st)-RSP,,,7,24
3791,431267,Hippo Playground Summer Concert Series,2018-08-16T16:00:00+00:00,2018-08-16T17:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Playground-Hippo (91st)-RSP,,,7,24
3792,431267,Hippo Playground Summer Concert Series,2018-08-22T16:00:00+00:00,2018-08-22T17:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Playground-Hippo (91st)-RSP,,,7,24
3793,431267,Hippo Playground Summer Concert Series,2018-08-23T16:00:00+00:00,2018-08-23T17:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Playground-Hippo (91st)-RSP,,,7,24
3794,431267,Hippo Playground Summer Concert Series,2018-08-29T16:00:00+00:00,2018-08-29T17:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Playground-Hippo (91st)-RSP,,,7,24
3795,431267,Hippo Playground Summer Concert Series,2018-08-30T16:00:00+00:00,2018-08-30T17:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Playground-Hippo (91st)-RSP,,,7,24
3796,431272,Hamidou Diallo Community Day,2018-08-11T10:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Queens,"Real Good Park: Basketball-01 ,Real Good Park: Basketball-02",,,06,112
3797,431289,Celebration,2018-09-08T12:00:00+00:00,2018-09-08T15:00:00+00:00,Parks Department,Special Event,Brooklyn,Cadman Plaza Park: North Lawn,,,2,84
3798,431297,Picnic,2018-08-31T15:00:00+00:00,2018-08-31T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Bensonhurst Park: Central Lawn,,,11,62
3799,431306,Interns welcome picnic,2018-09-08T10:00:00+00:00,2018-09-08T18:00:00+00:00,Parks Department,Special Event,Manhattan,Randall's Island Park: Scylla Playground Picnic Area,,,11,25
3800,431308,Picnic,2018-09-06T11:00:00+00:00,2018-09-06T14:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Playground-Neufield-RSP,,,7,20
3801,431990,Party,2018-08-18T14:00:00+00:00,2018-08-18T17:00:00+00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Southwest MPPA,,,26,50
3802,431343,Party,2018-08-25T14:00:00+00:00,2018-08-25T20:00:00+00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Broadway BBQ Area 1,,,26,50
3803,431347,Barbecue,2018-08-18T12:00:00+00:00,2018-08-18T18:30:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: Bruckner Picnic Area-Jarvis-01,,,28,45
3804,431348,Barbecue,2018-08-18T10:00:00+00:00,2018-08-18T18:00:00+00:00,Parks Department,Special Event,Queens,Alley Pond Park: Alley Springfield BBQ Area Yellow,,,11,111
3805,431355,Paint in the Park,2018-08-14T18:30:00+00:00,2018-08-14T20:00:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Cherry Hill ,Central Park: Wagner Cove",,,64,22
3806,431356,Barbecue,2018-08-18T13:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Bronx,Crotona Park: Barbecue / Picnic Area 4,,,3,42
3807,431358,Celebration,2018-08-18T13:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Bronx,Crotona Park: Barbecue / Picnic Area 4,,,3,42
3808,431359,Party,2018-09-01T15:00:00+00:00,2018-09-01T18:00:00+00:00,Parks Department,Special Event,Manhattan,Augustus St. Gaudens Playground: Augustus St. Gaudens Playground,,,6,13
3809,431367,School of Visual Art,2018-08-26T07:30:00+00:00,2018-08-26T21:00:00+00:00,Street Activity Permit Office,Production Event,Manhattan,WEST 19 STREET between 6 AVENUE and 7 AVENUE,South,Curb Lane Only,4,13
3810,431371,School of Visual Art,2018-08-26T06:00:00+00:00,2018-08-26T23:30:00+00:00,Street Activity Permit Office,Production Event,Manhattan,WEST 18 STREET between 7 AVENUE and 6 AVENUE,North,Curb Lane Only,4,13
3811,431382,Picnic,2018-08-25T12:00:00+00:00,2018-08-25T18:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: The Pool Lawns,,,64,22
3812,431389,Celebration,2018-08-25T09:00:00+00:00,2018-08-25T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Canarsie Park: Performance Area (No Amplified Sound),,,18,69
3813,431395,Party,2018-09-07T11:00:00+00:00,2018-09-07T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: East 72nd Street Playground Lawns,,,8,19
3814,431397,Barbecue,2018-08-11T14:00:00+00:00,2018-08-11T19:00:00+00:00,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park,,,3,42
3815,431413,Picnic,2018-08-24T11:00:00+00:00,2018-08-24T15:00:00+00:00,Parks Department,Special Event,Manhattan,Randall's Island Park: Hilltop Picnic Area,,,11,25
3816,431429,Celebration,2018-08-24T15:00:00+00:00,2018-08-24T17:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,,64,22
3817,431436,Celebration,2018-08-26T09:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Canarsie Park: Lawn/Picnic Area E 87th Street and Seaview,,,18,69
3818,431439,Picnic,2018-08-15T13:00:00+00:00,2018-08-15T15:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Cedar Hill,,,64,22
3819,431450,Barbecue,2018-08-18T12:00:00+00:00,2018-08-18T18:30:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: Bruckner Picnic Area-Jarvis-02,,,28,45
3820,431452,Barbecue,2018-08-11T11:00:00+00:00,2018-08-11T20:00:00+00:00,Parks Department,Special Event,Manhattan,Randall's Island Park: Flagpole Plaza and Lawns,,,11,25
3821,431454,Apostoles de la Palabra NYNJCT,2018-08-26T09:00:00+00:00,2018-08-26T17:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Zoo Picnic Area - Pink,,,81,110
3822,431473,Barbecue,2018-09-08T12:00:00+00:00,2018-09-08T19:00:00+00:00,Parks Department,Special Event,Bronx,Mill Pond Park: BBQ Area,,,4,44
3823,431481,Proline Car Show,2018-08-12T10:00:00+00:00,2018-08-12T17:00:00+00:00,Street Activity Permit Office,Street Event,Brooklyn,UTICA AVENUE between LENOX ROAD and LINDEN BOULEVARD,West,Curb Lane Only,17,67
3824,431489,Party,2018-08-11T10:00:00+00:00,2018-08-11T15:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Zoo Picnic Area - Pink,,,81,110
3825,431501,Nicholas Heyward Jr Day of Remembrance,2018-08-25T12:00:00+00:00,2018-08-25T19:00:00+00:00,Parks Department,Special Event,Brooklyn,"Nicholas Naquan Heyward Jr. Park: Nicholas Naquan Heyward Jr. Park ,Nicholas Naquan Heyward Jr. Park: Basketball-01 ,Nicholas Naquan Heyward Jr. Park: Basketball-02",,,"06, 6",76
3826,431515,Beach Sessions Dance Series 2018,2018-08-25T17:00:00+00:00,2018-08-25T18:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 106th Street Island,,,14,100
3827,431515,Beach Sessions Dance Series 2018,2018-08-26T17:00:00+00:00,2018-08-26T18:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 106th Street Island,,,14,100
3828,431518,Party,2018-08-26T12:00:00+00:00,2018-08-26T20:00:00+00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Southwest MPPA,,,26,50
3829,431519,Wayfinder Experience Class,2018-09-11T10:00:00+00:00,2018-09-11T16:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Great Hill North,,,64,22
3830,431540,Celebration,2018-08-11T13:00:00+00:00,2018-08-11T18:00:00+00:00,Parks Department,Special Event,Brooklyn,Owl's Head Park: Lawn Area 67th St & Colonial Road,,,10,68
3831,431542,Valentina Birthday,2018-08-12T12:00:00+00:00,2018-08-12T19:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Playground For All Children Gazebo A,,,81,110
3832,431552,Commemorate Assassination Day of Fathers of the Nation of Bangladesh,2018-08-15T19:00:00+00:00,2018-08-15T22:00:00+00:00,Street Activity Permit Office,Rally,Queens,Diversity Plaza: Diversity Plaza 37 Road between Broadway and 74 Street,Full,Pedestrian Plaza,3,115
3833,431565,Picnic,2018-08-11T15:00:00+00:00,2018-08-11T20:00:00+00:00,Parks Department,Special Event,Brooklyn,Fort Greene Park: Myrtle Ave BBQ Area,,,2,88
3834,431590,Party,2018-08-18T16:00:00+00:00,2018-08-18T18:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Adventure Playground Lawn,,,64,22
3835,431593,Barbara's 4th Birthday,2018-08-19T10:00:00+00:00,2018-08-19T16:00:00+00:00,Parks Department,Special Event,Staten Island,Bloomingdale Park: Picnic Area,,,3,123
3836,431601,Celebration,2018-08-18T11:00:00+00:00,2018-08-18T15:00:00+00:00,Parks Department,Special Event,Brooklyn,Saratoga Park: Central Plaza,,,3,81
3837,431606,Celebration,2018-08-26T12:00:00+00:00,2018-08-26T15:00:00+00:00,Parks Department,Special Event,Brooklyn,Calvert Vaux Park: Drier-Offerman Playground,,,13,60
3838,431613,Picnic,2018-08-17T09:00:00+00:00,2018-08-17T14:00:00+00:00,Parks Department,Special Event,Brooklyn,Fort Greene Park: Central Lawn,,,2,88
3839,431618,Bike Safety Class,2018-09-08T10:00:00+00:00,2018-09-08T17:00:00+00:00,Parks Department,Special Event,Bronx,Crotona Park: Crotona Park,,,3,42
3840,431619,Picnic,2018-08-21T11:00:00+00:00,2018-08-21T15:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Zoo Picnic Area - Pink,,,81,110
3841,431622,Party,2018-08-18T11:00:00+00:00,2018-08-18T20:00:00+00:00,Parks Department,Special Event,Queens,Forest Park: BBQ Area Green,,,82,102
3842,431625,Guyana Folk Festival Kids Cotume Parade,2018-09-02T12:00:00+00:00,2018-09-02T14:00:00+00:00,Police Department,Parade,Brooklyn,"SEAVIEW AVENUE between REMSEN AVENUE and PAERDEGAT AVENUE NORTH, SEAVIEW AVENUE between REMSEN AVENUE and PAERDEGAT AVENUE NORTH, SEAVIEW AVENUE between REMSEN AVENUE and PAERDEGAT AVENUE NORTH",North,Full Street Closure,18,69
3843,431645,Party,2018-08-12T16:00:00+00:00,2018-08-12T19:00:00+00:00,Parks Department,Special Event,Queens,Francis Lewis Park: Lawn,,,7,109
3844,431647,Celebration,2018-08-29T15:00:00+00:00,2018-08-29T19:00:00+00:00,Parks Department,Special Event,Bronx,St. Mary's Park: St Mary's Playground East,,,1,40
3845,431656,Barbecue,2018-08-18T15:00:00+00:00,2018-08-18T19:00:00+00:00,Parks Department,Special Event,Bronx,St. Mary's Park: Picnic Area,,,1,40
3846,431659,East Brooklyn Outdoor Movies,2018-08-13T18:00:00+00:00,2018-08-13T21:00:00+00:00,Parks Department,Special Event,Brooklyn,Spring Creek Park: Large Lawn,,,5,75
3847,431659,East Brooklyn Outdoor Movies,2018-08-20T18:00:00+00:00,2018-08-20T21:00:00+00:00,Parks Department,Special Event,Brooklyn,Spring Creek Park: Large Lawn,,,5,75
3848,431659,East Brooklyn Outdoor Movies,2018-08-27T18:00:00+00:00,2018-08-27T21:00:00+00:00,Parks Department,Special Event,Brooklyn,Spring Creek Park: Large Lawn,,,5,75
3849,431685,Barbecue,2018-08-25T10:00:00+00:00,2018-08-25T12:00:00+00:00,Parks Department,Special Event,Queens,Queensbridge Park: Picnic 7,,,2,114
3850,431686,Party,2018-08-12T14:00:00+00:00,2018-08-12T20:00:00+00:00,Parks Department,Special Event,Queens,Springfield Park: Picnic 1,,,13,105
3851,431688,Barbecue,2018-08-26T14:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Queens,Springfield Park: Picnic 1,,,13,105
3852,431692,Powerflos 2nd Annual Family Potluck Picnic,2018-08-12T12:00:00+00:00,2018-08-12T17:00:00+00:00,Parks Department,Special Event,Staten Island,Clove Lakes Park: Knoll 02 (Chf) - Picnic Playground Side,,,1,120
3853,431695,Picnic,2018-08-26T12:00:00+00:00,2018-08-26T16:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Ross Pinetum East,,,64,22
3854,431697,Picnic,2018-08-12T13:00:00+00:00,2018-08-12T19:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Lawn Behind the Met Museum,,,64,22
3855,431701,Picnic,2018-08-17T11:00:00+00:00,2018-08-17T16:00:00+00:00,Parks Department,Special Event,Bronx,Pelham Bay Park and Orchard Beach: Orchard Beach North Picnic Area B,,,28,45
